"Plot","focal","Species","status","heterospecific_density","conspecific_density","quantile","SES_range_overlap","initial_size","first_trait_axis","second_trait_axis"
"1_29",15841,"OSTVIR",1,0.16476990053335,-0.698170473745567,1.02860673337211,0.00455218793775892,0.0848544221665635,1.87914808869575,0.189957649334784
"1_29",15843,"OSTVIR",1,-0.0864530175182834,-0.322285882987883,1.02860673337211,0.00595046923042017,-0.408803397977062,1.87914808869575,0.189957649334784
"1_29",15844,"TILAME",1,-0.963553788231262,-1.08334797642136,0.448515641513963,0.117277067855228,0.103320786000739,2.15673201838104,2.53068159644322
"1_29",15845,"ACESUG",1,-0.64827995798852,0.236210036398032,0.641868949316575,0.132318679278378,-1.82835234971535,0.84580763438271,0.342546589300262
"1_29",15847,"ACESUG",1,-0.122417696390415,0.278041986147141,0.641868949316575,0.163676963549753,0.881220501091013,0.84580763438271,0.342546589300262
"1_29",15848,"ACESUG",1,-0.328679513079738,1.15444875686455,0.641868949316575,0.128442734738707,-2.27463945234377,0.84580763438271,0.342546589300262
"1_29",15849,"ACESUG",0,1.32815163595535,0.464792428454888,0.641868949316575,0.153888724686786,0.258206659733346,0.84580763438271,0.342546589300262
"1_30",16001,"FRAAME",1,-0.442507833763256,0.000367391394542126,1.01845960037142,0.123576117239222,-1.26726579108739,1.15135765188855,0.986380914324728
"1_30",16002,"FRAAME",1,-0.519677596020166,-0.155132576642624,1.01845960037142,0.114019100871088,-1.43498854846019,1.15135765188855,0.986380914324728
"1_30",16003,"ACESUG",1,-2.18704455276904,0.683647000971604,0.641868949316575,0.0950636681884729,1.01655703410405,0.84580763438271,0.342546589300262
"1_30",16004,"FRAAME",0,-0.559630847898336,0.205766004490445,1.01845960037142,0.12831824847316,-1.57475049083535,1.15135765188855,0.986380914324728
"1_30",16005,"ACESUG",1,-0.986463421490089,0.688260604946565,0.641868949316575,0.152128823235847,1.00955583864507,0.84580763438271,0.342546589300262
"1_30",16006,"ACESUG",1,-0.468006702340972,1.13759658476254,0.641868949316575,0.174248324384661,-1.83408302442434,0.84580763438271,0.342546589300262
"1_30",16007,"OSTVIR",1,1.04925579084999,-1.47365238007483,1.02860673337211,0.133032573978304,-0.972416526345105,1.87914808869575,0.189957649334784
"1_30",16009,"ACESUG",1,-0.943053005448807,0.874972838132371,0.641868949316575,0.152633241408653,0.126497314378768,0.84580763438271,0.342546589300262
"1_30",16010,"ACESUG",1,-0.18817057665493,1.09939393423021,0.641868949316575,0.171720164817456,0.415392243255758,0.84580763438271,0.342546589300262
"1_30",16011,"ACESUG",1,0.347312227285756,1.39484093309552,0.641868949316575,0.200254254058165,-0.0675431265284008,0.84580763438271,0.342546589300262
"1_30",16012,"ACESUG",1,-0.353905920532879,0.732382873642277,0.641868949316575,0.170136504284012,1.01987378673005,0.84580763438271,0.342546589300262
"1_30",16013,"FRAAME",1,0.00650671692284713,-0.87943986851483,1.01845960037142,0.137608392067506,2.36915870345512,1.15135765188855,0.986380914324728
"1_30",16014,"OSTVIR",1,1.20489828809293,-1.541450460681,1.02860673337211,0.148527401598492,-0.265348007266552,1.87914808869575,0.189957649334784
"1_30",16015,"FRAAME",1,0.418728272415022,0.499396280532806,1.01845960037142,0.145893894105025,-1.37589963209018,1.15135765188855,0.986380914324728
"1_30",16016,"OSTVIR",1,-0.544552941300457,-0.863103727873909,1.02860673337211,0.0085674969886875,0.0107464500128414,1.87914808869575,0.189957649334784
"1_30",16017,"ACESUG",1,-1.51360128485167,0.375037819304238,0.641868949316575,0.163596252765522,-0.293637983477191,0.84580763438271,0.342546589300262
"1_30",16019,"OSTVIR",1,-0.693729645290027,-0.608436544395846,1.02860673337211,0.00264572296272303,-0.414136743952425,1.87914808869575,0.189957649334784
"1_30",16020,"OSTVIR",1,0.173353749482929,-1.05422003623061,1.02860673337211,0.0579656655410489,0.418539847880597,1.87914808869575,0.189957649334784
"1_30",16021,"ACESUG",0,-1.46496230948818,0.535780436018572,0.641868949316575,0.160297423499563,-1.15540787647293,0.84580763438271,0.342546589300262
"1_30",16022,"OSTVIR",1,-0.344115605772641,-1.00541941965194,1.02860673337211,0.0391180310660578,0.543018762275579,1.87914808869575,0.189957649334784
"1_30",16024,"OSTVIR",1,-0.414465597827505,-1.04398547489182,1.02860673337211,0.0283066324855294,-0.469095628233182,1.87914808869575,0.189957649334784
"1_30",16025,"ACESUG",1,-1.12695734159239,0.591053723723758,0.641868949316575,0.144434263636575,-0.703422752729872,0.84580763438271,0.342546589300262
"1_30",16026,"OSTVIR",1,-0.158558722874995,-1.21932374743205,1.02860673337211,0.0551663574697544,-0.0961692759117914,1.87914808869575,0.189957649334784
"1_30",16027,"ACESUG",1,-1.70838731876114,0.782436192191433,0.641868949316575,0.109526828688745,-0.373065117108513,0.84580763438271,0.342546589300262
"1_30",16028,"OSTVIR",1,-0.346193702322976,-1.33787238798045,1.02860673337211,0.0222999623943895,0.232490420972628,1.87914808869575,0.189957649334784
"1_30",16029,"OSTVIR",1,-0.574120705714523,-0.698451544369207,1.02860673337211,0.00616328750396433,-0.0922857758853937,1.87914808869575,0.189957649334784
"1_30",16030,"FRAAME",1,-0.142635650267953,-0.0496094836542474,1.01845960037142,0.0902566763059734,-1.31238622636786,1.15135765188855,0.986380914324728
"1_30",16031,"FRAAME",1,-0.644241794168718,0.0116477573622017,1.01845960037142,0.098751799966477,-1.28957154860168,1.15135765188855,0.986380914324728
"1_30",16033,"ACESUG",1,-0.671784479197184,1.36429150258323,0.641868949316575,0.128237059922025,0.690265357414957,0.84580763438271,0.342546589300262
"1_30",16034,"OSTVIR",1,3.25967625624005,-1.8556908868444,1.02860673337211,0.18013368431959,-0.367130701576494,1.87914808869575,0.189957649334784
"1_30",16035,"ACESUG",1,-0.743074392824065,0.776411636724414,0.641868949316575,0.134727399916821,1.19777055754365,0.84580763438271,0.342546589300262
"1_30",16036,"ACESUG",1,-1.60910695623574,1.57369734370874,0.641868949316575,0.119457359088351,0.850710314513603,0.84580763438271,0.342546589300262
"1_30",16037,"ACESUG",1,-1.5614032101089,2.76752271497138,0.641868949316575,0.121336654492757,-0.449226478074077,0.84580763438271,0.342546589300262
"1_30",16038,"ACESUG",1,-1.50934701907941,1.97996353642287,0.641868949316575,0.123059203435106,-0.156879046361801,0.84580763438271,0.342546589300262
"1_30",16039,"ACESUG",1,-1.42265213093864,1.22588122229867,0.641868949316575,0.123377491161387,-0.85974028064222,0.84580763438271,0.342546589300262
"1_30",16040,"TILAME",1,0.155655421544675,1.63403909991598,0.448515641513963,0.193616917038221,0.19197123891871,2.15673201838104,2.53068159644322
"1_30",16041,"ACESUG",1,-0.201799945536426,1.07684672842635,0.641868949316575,0.156169654898661,1.03889699075996,0.84580763438271,0.342546589300262
"1_30",16042,"TILAME",1,0.138715091010765,1.74598476228273,0.448515641513963,0.193295592181191,0.0801481343628376,2.15673201838104,2.53068159644322
"1_30",16043,"ACESUG",1,0.24149176233017,0.603932215946505,0.641868949316575,0.193844253080103,0.578335325212402,0.84580763438271,0.342546589300262
"1_30",16044,"ACESUG",0,1.24368896705519,0.933225932970342,0.641868949316575,0.225194529480325,-0.0186594126138235,0.84580763438271,0.342546589300262
"1_30",16045,"ACESUG",1,0.0566742755466823,0.819965152949427,0.641868949316575,0.15019190065101,0.45694124616863,0.84580763438271,0.342546589300262
"1_30",16046,"ACESUG",1,0.609239634055996,0.993593442864875,0.641868949316575,0.141137236163005,-0.0646005054742034,0.84580763438271,0.342546589300262
"1_30",16047,"OSTVIR",1,0.286910436620819,-1.12599671114945,1.02860673337211,0.09286361349078,-0.100067916327449,1.87914808869575,0.189957649334784
"1_30",16048,"ACESUG",1,-0.178249939788308,0.89964986064342,0.641868949316575,0.172362020714239,-2.26575050492653,0.84580763438271,0.342546589300262
"1_30",16049,"OSTVIR",1,0.477992700982604,-1.18120366314305,1.02860673337211,0.0858651908700673,-0.81693162350471,1.87914808869575,0.189957649334784
"1_30",16050,"ACESUG",1,0.695397673319436,0.769028954661716,0.641868949316575,0.19106125484065,0.513453456431972,0.84580763438271,0.342546589300262
"1_30",16051,"ACESUG",0,-0.193676102409651,0.838435469465654,0.641868949316575,0.17265012263409,-0.172030851382403,0.84580763438271,0.342546589300262
"1_30",16052,"OSTVIR",1,0.241094015183793,-0.850683546046301,1.02860673337211,0.0684705313698056,-0.539299886906431,1.87914808869575,0.189957649334784
"1_30",16053,"OSTVIR",1,0.151045916604128,-0.793793963405575,1.02860673337211,0.068212543885104,-0.31736919201743,1.87914808869575,0.189957649334784
"1_30",16054,"FRAAME",1,0.470509242965722,0.633100007672996,1.01845960037142,0.101911114931153,1.11241649935044,1.15135765188855,0.986380914324728
"1_30",16055,"ACESUG",1,0.0800068239382682,0.775209383976797,0.641868949316575,0.176289130997253,0.632456748493586,0.84580763438271,0.342546589300262
"1_30",16056,"TILAME",1,-0.040694851453635,0.254629017141397,0.448515641513963,0.173283407281864,0.20724863665707,2.15673201838104,2.53068159644322
"1_30",16057,"TILAME",1,0.721213211910571,0.571992090358367,0.448515641513963,0.186120725528332,0.200776122151452,2.15673201838104,2.53068159644322
"1_30",16058,"ACESUG",1,0.0538761237418972,0.419950634937584,0.641868949316575,0.184682407609437,0.865888656112669,0.84580763438271,0.342546589300262
"1_32",16238,"TILAME",1,-0.518660358645399,-0.125266881030963,0.448515641513963,0.0467409776804659,0.322591421335774,2.15673201838104,2.53068159644322
"1_32",16240,"ACESUG",1,0.470256992040476,0.849367404992474,0.641868949316575,0.0143363238505649,-0.578041364467273,0.84580763438271,0.342546589300262
"1_32",16245,"TILAME",1,-0.521913897213089,0.24944252006841,0.448515641513963,0.117075852157222,0.302852028602478,2.15673201838104,2.53068159644322
"1_32",16246,"ACESUG",1,0.46992272472905,0.879172198691736,0.641868949316575,0.106180352319998,0.172355151421978,0.84580763438271,0.342546589300262
"1_31",16401,"ACESUG",0,-1.51662312356073,0.998870302715481,0.641868949316575,0.145467256675664,-1.0796353180006,0.84580763438271,0.342546589300262
"1_31",16402,"ACESUG",1,-1.21651770482291,0.715037345478143,0.641868949316575,0.139874821715564,0.709869358840368,0.84580763438271,0.342546589300262
"1_31",16403,"ACESUG",1,-1.61022359538139,1.28749145900909,0.641868949316575,0.118733034905439,0.0099271351475938,0.84580763438271,0.342546589300262
"1_31",16404,"OSTVIR",1,1.71947583892453,-1.6912769233199,1.02860673337211,0.026812562938567,-0.346927994258975,1.87914808869575,0.189957649334784
"1_31",16406,"OSTVIR",1,-0.0278692282782002,-1.56570640590113,1.02860673337211,0.0555288054906697,0.113656413070269,1.87914808869575,0.189957649334784
"1_31",16407,"ACESUG",0,-1.58227718069123,0.788339933327423,0.641868949316575,0.0798437729804191,-0.556987955269441,0.84580763438271,0.342546589300262
"1_31",16408,"ACESUG",1,-1.7279726643144,0.564432940979252,0.641868949316575,0.0604699370969568,0.819239882349741,0.84580763438271,0.342546589300262
"1_31",16409,"OSTVIR",1,-0.394617462822063,-1.21447812286894,1.02860673337211,0.0740933572846951,0.0246355621735086,1.87914808869575,0.189957649334784
"1_31",16410,"OSTVIR",0,-0.349865622268606,-0.630006517365449,1.02860673337211,0.0463744343534436,-0.71077142767632,1.87914808869575,0.189957649334784
"1_31",16411,"OSTVIR",1,-0.159469249634793,-0.970962834700543,1.02860673337211,0.0599282750811731,-0.648033087042896,1.87914808869575,0.189957649334784
"1_31",16412,"ACESUG",1,-1.7089393699269,1.09206835226635,0.641868949316575,0.118027923951685,0.689344122895637,0.84580763438271,0.342546589300262
"1_31",16414,"ACESUG",1,-1.90289214823492,0.920904498145381,0.641868949316575,0.0960883241029788,0.76434044294531,0.84580763438271,0.342546589300262
"1_31",16416,"OSTVIR",1,0.453670315626517,-1.20264677901761,1.02860673337211,0.105809366001365,-0.107911093788475,1.87914808869575,0.189957649334784
"1_31",16417,"FRAAME",1,-0.141093510583205,-0.988453872208163,1.01845960037142,0.0957114643319119,-0.964984919214453,1.15135765188855,0.986380914324728
"1_31",16418,"FRAAME",1,-0.474524885191854,-0.944253159942147,1.01845960037142,0.0940741538633259,-0.981423645557613,1.15135765188855,0.986380914324728
"1_31",16421,"OSTVIR",1,-0.346513718754808,-1.22490145743037,1.02860673337211,0.0636735679094921,0.132406962415645,1.87914808869575,0.189957649334784
"1_31",16434,"ACESUG",1,0.298346362496293,1.10861081948733,0.641868949316575,0.0765536845902254,0.846781036373714,0.84580763438271,0.342546589300262
"1_31",16435,"ACESUG",1,0.890739274954495,1.25066025048853,0.641868949316575,0.056283034517665,0.627566763199393,0.84580763438271,0.342546589300262
"1_31",16436,"OSTVIR",1,0.272971770510303,-0.912482406074472,1.02860673337211,0.0884751654693289,0.331105548490922,1.87914808869575,0.189957649334784
"1_31",16441,"FRAAME",1,-0.564734274988395,-0.961391751236637,1.01845960037142,0.100993168914724,-1.29711875423707,1.15135765188855,0.986380914324728
"1_31",16442,"FRAAME",1,-0.67146249887836,-1.12839374749894,1.01845960037142,0.0818756211228366,-1.11101647460321,1.15135765188855,0.986380914324728
"1_31",16444,"OSTVIR",1,-0.945791823885148,-0.356388417859611,1.02860673337211,0.0662801489886743,0.0750664158004004,1.87914808869575,0.189957649334784
"1_31",16445,"FRAAME",1,-0.727983754814982,-1.16565264131949,1.01845960037142,0.0954182668554642,-1.21707604656353,1.15135765188855,0.986380914324728
"1_31",16446,"FRAAME",0,-0.726666914948195,-0.955638590543058,1.01845960037142,0.10373506849968,-1.42633048571707,1.15135765188855,0.986380914324728
"1_31",16447,"ACESUG",0,-1.6655182469971,0.593073642728107,0.641868949316575,0.121141497367552,-2.32030948917696,0.84580763438271,0.342546589300262
"1_31",16448,"FRAAME",1,-0.524054228948679,-1.04346311393906,1.01845960037142,0.105026684079323,-1.3841301312267,1.15135765188855,0.986380914324728
"1_31",16449,"OSTVIR",1,-0.915607973000608,-0.691467786932771,1.02860673337211,0.0654710876002252,0.43925405226816,1.87914808869575,0.189957649334784
"1_31",16451,"ACESUG",1,-1.89799034850174,0.410501839303011,0.641868949316575,0.0887068032389321,-0.851100918051512,0.84580763438271,0.342546589300262
"1_31",16452,"FRAAME",1,-0.258371789755183,-1.34991967809528,1.01845960037142,0.0685907401924112,-1.31238622636786,1.15135765188855,0.986380914324728
"1_31",16454,"FRAAME",1,-0.486647181146289,-0.458948151434794,1.01845960037142,0.0950421470021522,-0.975913989746644,1.15135765188855,0.986380914324728
"1_31",16455,"OSTVIR",1,-0.131343101599128,-0.808830448881304,1.02860673337211,0.109741696824418,-0.0212278546196729,1.87914808869575,0.189957649334784
"1_31",16456,"FRAAME",1,-0.297980503179685,-0.44883749679776,1.01845960037142,0.115572746009927,-0.638657131665013,1.15135765188855,0.986380914324728
"1_31",16457,"OSTVIR",1,-0.940833373343619,-0.373022542777796,1.02860673337211,0.0591168213412034,0.0177151193289347,1.87914808869575,0.189957649334784
"1_31",16458,"FRAAME",1,-0.830182181642904,-0.992901278438084,1.01845960037142,0.0807882426382969,-0.482827190318035,1.15135765188855,0.986380914324728
"1_31",16459,"FRAAME",0,-0.885030114186488,-0.0354872782413308,1.01845960037142,0.0797113328540293,-1.51648158271137,1.15135765188855,0.986380914324728
"1_31",16460,"FRAAME",1,-0.879835613435919,-0.541925119173642,1.01845960037142,0.0688079713266545,-0.871652979422234,1.15135765188855,0.986380914324728
"1_31",16461,"FRAAME",1,-0.903841722106391,-0.305547283326656,1.01845960037142,0.0759680759525017,-1.24544674369275,1.15135765188855,0.986380914324728
"1_31",16462,"FRAAME",1,-0.826647437529978,-0.717252654721746,1.01845960037142,0.0796528362907584,-1.03825712032078,1.15135765188855,0.986380914324728
"1_31",16463,"FRAAME",1,-0.788076073384604,-0.38829172388733,1.01845960037142,0.0784319066702266,-0.396095494493701,1.15135765188855,0.986380914324728
"1_31",16464,"OSTVIR",1,-0.704018166519007,-0.54456648259052,1.02860673337211,0.073108867658642,-0.156307634650325,1.87914808869575,0.189957649334784
"1_31",16465,"FRAAME",1,-0.672688564081578,-0.317963767097111,1.01845960037142,0.0886552863578122,-0.662467780358731,1.15135765188855,0.986380914324728
"1_31",16466,"FRAAME",1,-0.628141250139887,-0.225068589162414,1.01845960037142,0.0987204440680217,-0.876615768764363,1.15135765188855,0.986380914324728
"1_31",16467,"FRAAME",1,0.0720730321449828,-0.299419741108048,1.01845960037142,0.128033271097645,-0.0999874817278488,1.15135765188855,0.986380914324728
"1_31",16469,"OSTVIR",1,0.0532058015130074,-0.766992120282312,1.02860673337211,0.11207275037114,0.35120672781201,1.87914808869575,0.189957649334784
"1_31",16473,"FRAAME",1,-0.0415459942266106,-0.990066032603107,1.01845960037142,0.0959160139083696,-1.16928538272718,1.15135765188855,0.986380914324728
"1_31",16474,"FRAAME",1,-0.612485298859657,-0.786001344322861,1.01845960037142,0.0698953874487449,-1.00377094424961,1.15135765188855,0.986380914324728
"1_31",16477,"FRAAME",1,-0.67149116211861,-0.931974748586841,1.01845960037142,0.0698991447216752,-0.881603310275402,1.15135765188855,0.986380914324728
"1_31",16482,"OSTVIR",0,0.248663713909881,-0.830607979336349,1.02860673337211,0.129189587241567,-0.909046912412516,1.87914808869575,0.189957649334784
"1_31",16483,"FRAAME",1,-0.245354364346905,-1.41997974644935,1.01845960037142,0.122459886281379,-1.12367487147513,1.15135765188855,0.986380914324728
"1_31",16484,"FRAAME",1,-0.638315360363659,-0.777137729877938,1.01845960037142,0.10164694859146,-1.30472335362229,1.15135765188855,0.986380914324728
"1_31",16485,"FRAAME",1,-0.648003047452567,-0.910689724789646,1.01845960037142,0.0941990314959218,-1.03242620000999,1.15135765188855,0.986380914324728
"1_31",16487,"OSTVIR",1,-0.707933374178085,0.27057395415932,1.02860673337211,0.0732250063652239,-0.661638739098675,1.87914808869575,0.189957649334784
"1_31",16488,"OSTVIR",1,-0.681161352030046,0.0974185419664309,1.02860673337211,0.0720153150951824,-0.682400730547104,1.87914808869575,0.189957649334784
"1_31",16491,"OSTVIR",1,0.204180390665847,-0.562693366359686,1.02860673337211,0.123406973509031,-0.486190061592482,1.87914808869575,0.189957649334784
"1_33",16606,"BETALL",1,0.631328828242324,0.533172655128614,0.470703977866998,0.164469346449113,-0.519307967435423,-0.102633610648225,0.562809910818341
"1_33",16607,"ACESUG",1,-0.283624497168411,0.70718177993462,0.641868949316575,0.00418500796736282,0.997099862081495,0.84580763438271,0.342546589300262
"1_33",16618,"TILAME",1,0.244170498431693,-2.95626483027367,0.448515641513963,0.049161893103112,-0.381829184008669,2.15673201838104,2.53068159644322
"1_33",16626,"ACESUG",1,1.16973991230036,0.591193762137186,0.641868949316575,0.137531064987333,-0.531670147285151,0.84580763438271,0.342546589300262
"1_33",16627,"ACESUG",1,-1.26874112443789,0.425695961216604,0.641868949316575,0.0333284524912344,0.415392243255758,0.84580763438271,0.342546589300262
"1_33",16628,"ACESUG",1,-0.803746863987731,0.720115824897497,0.641868949316575,0.00944306201859941,0.885395872501493,0.84580763438271,0.342546589300262
"1_33",16629,"TILAME",0,-0.354612037227887,-0.00337119867325888,0.448515641513963,0.0845288922464817,0.23899733497165,2.15673201838104,2.53068159644322
"1_33",16630,"ACESUG",1,-2.39645156242514,0.970134766391543,0.641868949316575,6.12342418505557e-05,-0.0655804173605521,0.84580763438271,0.342546589300262
"1_33",16631,"ACESUG",1,-2.74178203058647,0.965027987065093,0.641868949316575,0.0123603770369611,0.40319697016194,0.84580763438271,0.342546589300262
"1_33",16632,"ACESUG",0,-2.21129991690683,0.976251851084248,0.641868949316575,0.0319963297886256,0.0526382532406435,0.84580763438271,0.342546589300262
"1_33",16634,"ACESUG",1,-1.80551306027795,0.819600039833357,0.641868949316575,0.0536495586177916,-0.126205039176987,0.84580763438271,0.342546589300262
"1_33",16636,"ACESUG",1,-2.74141687349232,0.773633618999621,0.641868949316575,0.0228509937717964,0.642165562620546,0.84580763438271,0.342546589300262
"1_33",16637,"ACESUG",1,-1.26685411885497,0.710936033218677,0.641868949316575,0.0958991444238676,0.961935949623828,0.84580763438271,0.342546589300262
"1_33",16638,"ACESUG",1,-2.45585292083341,0.583423348216743,0.641868949316575,0.0500079420680587,0.933464275542516,0.84580763438271,0.342546589300262
"1_33",16639,"ACESUG",0,-2.10102055025583,0.586976931217427,0.641868949316575,0.0564625493341721,-1.42479381987777,0.84580763438271,0.342546589300262
"1_33",16642,"ACESUG",1,-1.52927001373734,1.07524932719239,0.641868949316575,0.00293571555143901,1.05405123853163,0.84580763438271,0.342546589300262
"1_33",16655,"TILAME",1,-0.474397678242996,-0.474291656348013,0.448515641513963,0.0422300725681861,-2.01182582346381,2.15673201838104,2.53068159644322
"1_34",16801,"ACESUG",1,-0.64714495997521,0.382804293908543,0.641868949316575,0.0739021424334633,-1.2794055181295,0.84580763438271,0.342546589300262
"1_34",16803,"OSTVIR",1,0.612543418972772,-1.80130927891015,1.02860673337211,0.0087848617089583,-0.563840995822548,1.87914808869575,0.189957649334784
"1_34",16804,"ACESUG",1,-1.17882378238533,-0.30702043500184,0.641868949316575,0.0311884712547436,1.23850385633454,0.84580763438271,0.342546589300262
"1_34",16805,"ACESUG",1,-1.44230586080101,0.0536074912803486,0.641868949316575,0.0539315575628827,-2.06588463848166,0.84580763438271,0.342546589300262
"1_34",16806,"ACESUG",1,-1.57234569655155,0.0552872771009919,0.641868949316575,0.0472934662946498,-2.16482458633657,0.84580763438271,0.342546589300262
"1_34",16807,"ACESUG",1,-1.49667685993915,-0.0789890009907432,0.641868949316575,0.0340941663341923,-0.203041088124964,0.84580763438271,0.342546589300262
"1_34",16810,"ACESUG",1,-0.120865258629878,0.153543738338869,0.641868949316575,0.0403309102281897,-0.0734544737914575,0.84580763438271,0.342546589300262
"1_34",16814,"ACESUG",1,0.494750822079434,-0.072899214575659,0.641868949316575,0.0596807437050767,-1.21239480784654,0.84580763438271,0.342546589300262
"1_34",16816,"OSTVIR",1,5.53549509648551,-1.30496755187193,1.02860673337211,0.0289889361055549,1.50073910690738,1.87914808869575,0.189957649334784
"1_34",16817,"BETALL",1,3.34321660103196,0.333420703147766,0.470703977866998,0.260314224931012,0.5119712011641,-0.102633610648225,0.562809910818341
"1_34",16822,"ACESUG",1,-0.747044722444662,-0.128632528736247,0.641868949316575,0.0674900906847218,0.683335322750288,0.84580763438271,0.342546589300262
"1_34",16831,"ACESUG",1,-0.211332368882883,0.204616525639169,0.641868949316575,0.0921066242708836,0.818835105983155,0.84580763438271,0.342546589300262
"1_34",16832,"BETALL",1,-0.737044414256001,0.384196185490778,0.470703977866998,0.144541836282373,0.633616310586427,-0.102633610648225,0.562809910818341
"1_34",16835,"TILAME",1,-0.370189567572231,-0.432910382949412,0.448515641513963,0.0732727838156146,0.46189085503065,2.15673201838104,2.53068159644322
"1_34",16837,"ACESUG",1,-0.569313205379123,0.648768912839078,0.641868949316575,0.0907471420753065,0.850710314513603,0.84580763438271,0.342546589300262
"1_34",16840,"ACESUG",1,-0.329338283522361,2.01557749267807,0.641868949316575,0.0479585869737442,1.04149270928424,0.84580763438271,0.342546589300262
"1_34",16841,"ACESUG",1,-0.344070167719219,3.30103726021969,0.641868949316575,0.0584067037849053,-0.148322844430606,0.84580763438271,0.342546589300262
"1_34",16844,"ACESUG",1,-1.80982999298311,0.807527172048098,0.641868949316575,0.0686717119191142,0.773702213446644,0.84580763438271,0.342546589300262
"1_35",17001,"ACESUG",1,-1.00413073276926,0.388123112794718,0.641868949316575,0.00958672807075803,-2.3296992295268,0.84580763438271,0.342546589300262
"1_35",17003,"ACESUG",1,-0.469360630869253,0.162132256082726,0.641868949316575,0.025400440355702,-2.27463945234377,0.84580763438271,0.342546589300262
"1_35",17005,"ACESUG",1,0.120015937224778,0.112786102605163,0.641868949316575,0.0368340235305944,-2.24820619527562,0.84580763438271,0.342546589300262
"1_35",17006,"ACESUG",1,0.840985206099231,-0.116571616271042,0.641868949316575,0.0597598381238494,-2.26575050492653,0.84580763438271,0.342546589300262
"1_35",17007,"TILAME",1,-0.00105467887175694,0.0681558229883491,0.448515641513963,0.0489907931810584,0.24491727748264,2.15673201838104,2.53068159644322
"1_35",17009,"ACESUG",1,0.664813298631501,-0.0195385129844136,0.641868949316575,0.0459879616358446,-2.31100709651465,0.84580763438271,0.342546589300262
"1_35",17010,"ACESUG",1,-0.199850217007276,-0.248894932330254,0.641868949316575,0.0335632136462072,-2.23096438884111,0.84580763438271,0.342546589300262
"1_35",17012,"BETALL",1,-1.75813714586736,1.3576045854335,0.470703977866998,0.111541176670917,0.518582795496413,-0.102633610648225,0.562809910818341
"1_35",17014,"BETALL",1,-2.25589875300131,1.52306070372997,0.470703977866998,0.0843211678693219,0.237650725869477,-0.102633610648225,0.562809910818341
"1_35",17016,"ACESUG",1,0.2377643055454,-0.376528586648101,0.641868949316575,0.0666733273106103,-2.33917797348135,0.84580763438271,0.342546589300262
"1_35",17018,"ACESUG",1,1.15303921593216,0.534519655276316,0.641868949316575,0.107926599216933,-0.969690730677836,0.84580763438271,0.342546589300262
"1_35",17019,"ACESUG",1,-0.158424032933933,0.0583613308539358,0.641868949316575,0.130791619956913,1.04795268006976,0.84580763438271,0.342546589300262
"1_35",17020,"ACESUG",1,0.757385598464621,0.598085086194152,0.641868949316575,0.128377430436375,0.359302776604714,0.84580763438271,0.342546589300262
"1_35",17021,"ACESUG",1,0.221321153976413,0.464741840039725,0.641868949316575,0.0965361772664579,-1.89327189581467,0.84580763438271,0.342546589300262
"1_35",17022,"TILAME",1,-0.697578060210423,1.09715869975183,0.448515641513963,0.0755493325750783,0.491942377522649,2.15673201838104,2.53068159644322
"1_35",17024,"OSTVIR",1,0.499118643759046,-1.71860475458018,1.02860673337211,0.00188326737289463,0.177800534676007,1.87914808869575,0.189957649334784
"1_35",17025,"TILAME",1,-1.39015675577828,1.34804328401009,0.448515641513963,0.0413022402378389,0.145030003143267,2.15673201838104,2.53068159644322
"1_35",17026,"ACESUG",0,-0.213003861655839,0.0441833000515965,0.641868949316575,0.0609054498633808,-2.14110805971925,0.84580763438271,0.342546589300262
"1_35",17027,"ACESUG",1,-0.421515657354915,-0.0570638649969341,0.641868949316575,0.0531237656440145,-1.89938812283211,0.84580763438271,0.342546589300262
"1_35",17031,"ACESUG",1,0.343515138598377,0.0850411440316142,0.641868949316575,0.0902524570922912,-2.02332502406287,0.84580763438271,0.342546589300262
"1_35",17033,"ACESUG",1,-0.470195840334385,-0.0862609052142898,0.641868949316575,0.0506634748405869,-1.33714651281902,0.84580763438271,0.342546589300262
"1_35",17034,"ACESUG",1,-0.526771741074605,0.0630125765621708,0.641868949316575,0.0351469923267937,-1.55072061311707,0.84580763438271,0.342546589300262
"1_35",17035,"ACESUG",1,-0.540342323275587,-0.198482238649197,0.641868949316575,0.0326342203284553,-1.73044813473398,0.84580763438271,0.342546589300262
"1_35",17037,"ACESUG",1,-0.67962672507835,-0.0540728693180834,0.641868949316575,0.0251833531376675,-1.33714651281902,0.84580763438271,0.342546589300262
"1_35",17038,"ACESUG",1,-0.542868239123212,-0.443258265227508,0.641868949316575,0.0321004605791191,-2.06588463848166,0.84580763438271,0.342546589300262
"1_35",17039,"ACESUG",1,-0.687196690202267,-0.0571728103782076,0.641868949316575,0.0199263607496628,-1.69983349891438,0.84580763438271,0.342546589300262
"1_35",17045,"BETALL",1,-1.06057887328005,0.894568538475847,0.470703977866998,0.125648941012924,0.389200623996677,-0.102633610648225,0.562809910818341
"1_35",17047,"BETALL",1,-2.29833256416598,1.0223660874601,0.470703977866998,0.0500655909096471,0.330975464915698,-0.102633610648225,0.562809910818341
"1_35",17048,"ACESUG",0,3.4727959378655,-0.264928404160404,0.641868949316575,0.177435217719406,-1.16419270602866,0.84580763438271,0.342546589300262
"1_35",17049,"BETALL",1,-1.39687771261122,1.18049019838004,0.470703977866998,0.108376126208906,-0.999596867341332,-0.102633610648225,0.562809910818341
